,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,GEOID,Sub_geo,geometry
3008,1550150235,3234 BLACKLEY OLD RD,3/22/19,2019,3,2019-3,347291,2018,3232,107.4538985,13097080602,South Douglas,POINT (-84.643682 33.7155181)
3015,1490150064,3315 VERNON RDG,3/26/19,2019,3,2019-3,314840,2005,3261,96.54707145,13097080602,South Douglas,POINT (-84.6512025 33.7155822)
3024,9231820021,2192 CHESTNUT LOG LOOP,4/18/19,2019,4,2019-4,100000,1974,1100,90.90909091,13097080602,South Douglas,POINT (-84.6486685 33.7487329)
3066,1550150223,3220 WHELDON WAY,4/24/19,2019,4,2019-4,410000,2006,4009,102.2698927,13097080602,South Douglas,POINT (-84.6438047 33.7141301)
3092,1570150016,3916 VALLEY RD,4/30/19,2019,4,2019-4,45000,1956,1234,36.46677472,13097080602,South Douglas,POINT (-84.6471971 33.6980777)
3103,1480150009,3764 HWY 92 - FAIRBURN RD,4/29/19,2019,4,2019-4,150000,1957,1312,114.3292683,13097080602,South Douglas,POINT (-84.653475 33.70262)
3105,1550150390,3210 ANCOATS ST,4/29/19,2019,4,2019-4,284505,2018,2777,102.4504861,13097080602,South Douglas,POINT (-84.6414339 33.7175979)
3113,1550150391,3212 ANCOATS ST,4/29/19,2019,4,2019-4,280853,2018,2460,114.1678862,13097080602,South Douglas,POINT (-84.6415974 33.7175614)
3124,1550150052,3245 BAKEWELL ST,4/26/19,2019,4,2019-4,243000,2005,1765,137.6770538,13097080602,South Douglas,POINT (-84.6449491 33.7126992)
3127,1490150068,2020 WASHINGTON DR,4/25/19,2019,4,2019-4,375000,2005,3514,106.7159932,13097080602,South Douglas,POINT (-84.6527555 33.7161718)
3138,1480150070,2375 RIVER PLACE XING,4/24/19,2019,4,2019-4,225000,1998,1758,127.9863481,13097080602,South Douglas,POINT (-84.6514885 33.7091066)
3171,1550150321,3176 ASHTON OLD RD,4/17/19,2019,4,2019-4,270000,2007,2130,126.7605634,13097080602,South Douglas,POINT (-84.6398806 33.7140908)
3178,9591820016,2275 CHESTNUT PL,4/15/19,2019,4,2019-4,129000,1988,1196,107.8595318,13097080602,South Douglas,POINT (-84.6488528 33.7462097)
3191,1320150040,2857 MT VERNON RD,4/12/19,2019,4,2019-4,128000,1994,1432,89.38547486,13097080602,South Douglas,POINT (-84.6616844 33.7278124)
3209,8501820001,2070 CEDAR TERRACE RD,4/9/19,2019,4,2019-4,450000,1973,1770,254.2372881,13097080602,South Douglas,POINT (-84.6438329 33.7571593)
3215,9781820036,2701 CHELSEA CT,4/5/19,2019,4,2019-4,100000,1995,1589,62.93266205,13097080602,South Douglas,POINT (-84.6650963 33.7410415)
3221,9601820044,2206 N MANOR DR,4/5/19,2019,4,2019-4,120000,1982,1312,91.46341463,13097080602,South Douglas,POINT (-84.6523468 33.7447134)
3250,1550150263,3213 BLACKLEY OLD RD,3/29/19,2019,3,2019-3,367522,2018,3777,97.30526873,13097080602,South Douglas,POINT (-84.64125 33.7149992)
3264,1550150226,3218 WHELDON WAY,3/29/19,2019,3,2019-3,363000,2006,3356,108.1644815,13097080602,South Douglas,POINT (-84.6440908 33.7142296)
3265,1550150276,9964 BRANTINGHAM RD,3/29/19,2019,3,2019-3,269120,2018,2392,112.5083612,13097080602,South Douglas,POINT (-84.6420062 33.7146183)
3278,1550150275,9962 BRANTINGHAM RD,3/27/19,2019,3,2019-3,260310,2018,2340,111.2435897,13097080602,South Douglas,POINT (-84.6419244 33.7147018)
3283,1550150394,3218 ANCOATS ST,3/25/19,2019,3,2019-3,409000,2006,3568,114.6300448,13097080602,South Douglas,POINT (-84.6419857 33.717121)
3300,1550150529,9929 STRETFORD RD,3/22/19,2019,3,2019-3,293433,2018,2610,112.4264368,13097080602,South Douglas,POINT (-84.6399215 33.7147457)
3332,1550150167,3100 CUNNINGHAM LN,3/15/19,2019,3,2019-3,255000,2006,1980,128.7878788,13097080602,South Douglas,POINT (-84.6405976 33.7127291)
3365,1480150083,2413 BLUFF CREEK OVERLOOK,3/7/19,2019,3,2019-3,232500,1999,1868,124.4646681,13097080602,South Douglas,POINT (-84.653205 33.7098775)
3415,1550150057,9950 BARNSBURY RD,5/15/20,2020,5,2020-5,274500,2005,2112,129.9715909,13097080602,South Douglas,POINT (-84.6449417 33.7118682)
3426,9611820017,8661 CHESTNUT LN,6/15/20,2020,6,2020-6,125000,1971,1408,88.77840909,13097080602,South Douglas,POINT (-84.6599069 33.7444306)
3429,10081820055,3552 MEADOWVIEW DR,6/29/20,2020,6,2020-6,95000,1971,1000,95.0,13097080602,South Douglas,POINT (-84.6592122 33.7392205)
3430,9231820023,2212 CHESTNUT LOG LOOP,6/10/20,2020,6,2020-6,100000,1974,1520,65.78947368,13097080602,South Douglas,POINT (-84.6482598 33.749194)
3433,1560150050,2052 RIVERSIDE PKWY,6/3/20,2020,6,2020-6,160000,1996,1618,98.88751545,13097080602,South Douglas,POINT (-84.6441112 33.7096366)
3434,1550150417,3189 ANCOATS ST,5/27/20,2020,5,2020-5,379935,2019,3102,122.4806576,13097080602,South Douglas,POINT (-84.6392061 33.7176102)
3435,9231820013,2309 CHESTNUT LOG DR,5/29/20,2020,5,2020-5,114000,1983,1254,90.90909091,13097080602,South Douglas,POINT (-84.6509424 33.7476628)
3493,9241820009,2108 CHESTNUT CIR,6/25/20,2020,6,2020-6,139900,1973,1100,127.1818182,13097080602,South Douglas,POINT (-84.6449491 33.7488331)
3495,1550150376,3230 ANCOATS ST,6/25/20,2020,6,2020-6,337790,2019,2960,114.1182432,13097080602,South Douglas,POINT (-84.6411467 33.7166607)
3505,9781820061,2196 ALYSSA CT,6/24/20,2020,6,2020-6,215000,1997,1359,158.2045622,13097080602,South Douglas,POINT (-84.663421 33.7428411)
3526,1550150129,3150 PRIMROSE ST,6/19/20,2020,6,2020-6,358000,2019,2580,138.7596899,13097080602,South Douglas,POINT (-84.6422923 33.7132809)
3530,1490150025,2380 GREYTHORNE COMMONS,6/19/20,2020,6,2020-6,313500,2000,2864,109.4622905,13097080602,South Douglas,POINT (-84.6543084 33.7176758)
3531,1550150188,9915 ARDWICK GREEN WAY,6/19/20,2020,6,2020-6,305000,2004,2272,134.2429577,13097080602,South Douglas,POINT (-84.6444077 33.7112356)
3596,1500150153,3082 GREYMONT CLOISTER,6/4/20,2020,6,2020-6,339000,2004,3359,100.9228937,13097080602,South Douglas,POINT (-84.6531555 33.7183596)
3608,1340150067,3290 THORNERIDGE TRL,6/2/20,2020,6,2020-6,355000,1999,3132,113.3461047,13097080602,South Douglas,POINT (-84.6575777 33.7154222)
3622,1550150351,3188 ANCOATS ST,5/29/20,2020,5,2020-5,283320,2019,2494,113.6006415,13097080602,South Douglas,POINT (-84.6395536 33.7173858)
3637,1540150017,9875 ASHTON OLD RD,5/28/20,2020,5,2020-5,376922,2019,3710,101.5962264,13097080602,South Douglas,POINT (-84.6377141 33.7179157)
3648,1550150323,3179 ASHTON OLD RD,5/27/20,2020,5,2020-5,240000,2007,1778,134.9831271,13097080602,South Douglas,POINT (-84.6400569 33.7144372)
3652,1540150016,9877 ASHTON OLD RD,5/26/20,2020,5,2020-5,341256,2019,3078,110.8693957,13097080602,South Douglas,POINT (-84.6379593 33.7177957)
3670,1600150002,3782 KING DR,5/21/20,2020,5,2020-5,205000,1990,1593,128.68801,13097080602,South Douglas,POINT (-84.6377141 33.702022)
3686,1540150008,3203 ANCOATS ST,5/19/20,2020,5,2020-5,380452,2019,3110,122.3318328,13097080602,South Douglas,POINT (-84.6407595 33.7182871)
3698,1550150178,9922 E MANCUNIAN WAY,5/15/20,2020,5,2020-5,258234,2007,2496,103.4591346,13097080602,South Douglas,POINT (-84.6409178 33.7116989)
3704,1310150034,9068 MEADOW DR,5/15/20,2020,5,2020-5,120000,1972,1455,82.4742268,13097080602,South Douglas,POINT (-84.6569238 33.7346813)
3738,1550150018,9992 DEVONSHIRE ST,5/5/20,2020,5,2020-5,337000,2006,2915,115.6089194,13097080602,South Douglas,POINT (-84.6466384 33.7117442)
3747,1510150044,2635 ARLINGTON CT,5/1/20,2020,5,2020-5,235900,1997,1888,124.9470339,13097080602,South Douglas,POINT (-84.6544719 33.7328776)
3771,9611820016,8673 CHESTNUT LN,12/31/19,2019,12,2019-12,140000,1971,1744,80.27522936,13097080602,South Douglas,POINT (-84.6599478 33.7441277)
3810,1510150044,2635 ARLINGTON CT,12/13/19,2019,12,2019-12,151500,1997,1888,80.24364407,13097080602,South Douglas,POINT (-84.6544719 33.7328776)
3817,9781820020,2582 JOHNSBROOKE DR,12/3/19,2019,12,2019-12,146500,1995,1620,90.43209877,13097080602,South Douglas,POINT (-84.6608059 33.7413352)
3882,1550150165,3104 CUNNINGHAM LN,12/19/19,2019,12,2019-12,257000,2006,1980,129.7979798,13097080602,South Douglas,POINT (-84.6408345 33.7125619)
3888,1550150465,9978 ASHTON OLD RD,12/17/19,2019,12,2019-12,225000,2007,2236,100.6261181,13097080602,South Douglas,POINT (-84.6388302 33.7120582)
3901,1300150070,2101 LEGACY PARK DR,12/16/19,2019,12,2019-12,225000,2006,2030,110.8374384,13097080602,South Douglas,POINT (-84.6738697 33.7392217)
3916,1480150069,2385 RIVER PLACE XING,12/11/19,2019,12,2019-12,231000,1998,1578,146.3878327,13097080602,South Douglas,POINT (-84.6518564 33.7090354)
3960,1490150178,2389 MIDDLEBERRY CLOISTER,2/28/23,2023,2,2023-2,540000,2006,3023,178.6304995,13097080602,South Douglas,POINT (-84.6542267 33.7153646)
3968,9581820027,2207 CHESTNUT PL,2/27/23,2023,2,2023-2,90000,1974,1360,66.17647059,13097080602,South Douglas,POINT (-84.647312 33.7445117)
4018,1600150067,3920 KING DR,2/16/23,2023,2,2023-2,90000,1969,660,136.3636364,13097080602,South Douglas,POINT (-84.6360789 33.6978576)
4033,1550150238,3240 BLACKLEY OLD RD,2/10/23,2023,2,2023-2,520000,2010,3047,170.6596652,13097080602,South Douglas,POINT (-84.6445404 33.7152505)
4046,9231820065,2151 CHESTNUT LOG LOOP,2/8/23,2023,2,2023-2,225000,1986,1053,213.6752137,13097080602,South Douglas,POINT (-84.6491181 33.7475771)
4060,9231820044,2297 CHESTNUT LOG LOOP,2/3/23,2023,2,2023-2,250000,1974,1312,190.5487805,13097080602,South Douglas,POINT (-84.6504668 33.7488978)
4071,1630150003,3218 GARDEN HILL LN,1/31/23,2023,1,2023-1,509900,2020,3228,157.9615861,13097080602,South Douglas,POINT (-84.636733 33.7198324)
4076,1490150210,3327 SURVEYOR CT,1/30/23,2023,1,2023-1,409900,2006,2502,163.8289369,13097080602,South Douglas,POINT (-84.6525102 33.7155081)
4079,1570150077,3970 PINE HILL DR,1/30/23,2023,1,2023-1,257000,1899,1772,145.03386,13097080602,South Douglas,POINT (-84.6439273 33.6968039)
4102,9231820016,2277 CHESTNUT LOG DR,1/20/23,2023,1,2023-1,225000,1974,1520,148.0263158,13097080602,South Douglas,POINT (-84.6500581 33.7476178)
4147,9601820039,2176 N MANOR DR,1/6/23,2023,1,2023-1,312000,1982,1264,246.835443,13097080602,South Douglas,POINT (-84.6525102 33.7458522)
4157,1480150130,3795 LINDSY BROOKE CT,7/26/18,2018,7,2018-7,322000,2013,4258,75.62235791,13097080602,South Douglas,POINT (-84.6478715 33.7023093)
4202,1470150068,2220 HUNT RD,7/13/18,2018,7,2018-7,65000,1987,1200,54.16666667,13097080602,South Douglas,POINT (-84.6487911 33.6998015)
4206,1500150071,2290 WASHINGTON DR,7/31/18,2018,7,2018-7,276000,2002,2802,98.50107066,13097080602,South Douglas,POINT (-84.6489137 33.7218837)
4216,1550150107,9923 MANCUNIAN WAY,7/5/18,2018,7,2018-7,229900,2005,1848,124.4047619,13097080602,South Douglas,POINT (-84.641475 33.7113285)
4226,9241820021,1975 CHESTNUT LOG DR,7/31/18,2018,7,2018-7,87500,1973,1600,54.6875,13097080602,South Douglas,POINT (-84.6442952 33.750067)
4248,1500150149,3042 GREYMONT CLOISTER,7/30/18,2018,7,2018-7,239086,2004,2376,100.6254209,13097080602,South Douglas,POINT (-84.6523876 33.7181589)
4279,1490150091,2353 BLUFF CREEK OVERLOOK,6/22/18,2018,6,2018-6,198500,2000,1521,130.5062459,13097080602,South Douglas,POINT (-84.6523468 33.7108855)
4281,1480150071,2365 RIVER PLACE XING,7/26/18,2018,7,2018-7,215000,1999,1700,126.4705882,13097080602,South Douglas,POINT (-84.6511616 33.7092231)
4306,1490150041,3273 THORNECREEK DR,7/30/18,2018,7,2018-7,320000,2002,2997,106.7734401,13097080602,South Douglas,POINT (-84.6566991 33.7160156)
4327,1500150080,3101 GEORGE PL,7/26/18,2018,7,2018-7,267900,2000,2416,110.8857616,13097080602,South Douglas,POINT (-84.6508755 33.7197045)
4353,9591820015,2279 CHESTNUT PL,7/20/18,2018,7,2018-7,118775,1989,1220,97.35655738,13097080602,South Douglas,POINT (-84.6484642 33.7464171)
4354,1330150181,3195 THORNERIDGE TRL,7/19/18,2018,7,2018-7,249900,1996,2306,108.3694709,13097080602,South Douglas,POINT (-84.6581702 33.7182562)
4359,1490150134,3012 GREYMONT CLOISTER,7/17/18,2018,7,2018-7,237000,2003,3081,76.92307692,13097080602,South Douglas,POINT (-84.6519381 33.7177911)
4379,1550150150,3134 CUNNINGHAM LN,7/13/18,2018,7,2018-7,270000,2006,2178,123.9669421,13097080602,South Douglas,POINT (-84.6427565 33.712605)
4382,9241820015,1960 CHESTNUT LOG DR,7/13/18,2018,7,2018-7,110000,1973,1100,100.0,13097080602,South Douglas,POINT (-84.6447039 33.7494754)
4388,1320150050,2841 MT VERNON RD,7/11/18,2018,7,2018-7,105000,1980,1091,96.24197984,13097080602,South Douglas,POINT (-84.6602747 33.7279475)
4390,9611820008,8600 CHESTNUT LN,7/11/18,2018,7,2018-7,77500,1971,1408,55.04261364,13097080602,South Douglas,POINT (-84.659294 33.7455359)
4421,1550150199,9912 ASHFORD GREEN WAY,7/2/18,2018,7,2018-7,367500,2005,3328,110.4266827,13097080602,South Douglas,POINT (-84.6434082 33.7118903)
4486,1570150023,3939 PARK RD,6/22/18,2018,6,2018-6,127900,2000,1202,106.40599,13097080602,South Douglas,POINT (-84.6463388 33.6980841)
4490,1550150284,9965 BRANTINGHAM RD,6/22/18,2018,6,2018-6,243000,2007,2130,114.084507,13097080602,South Douglas,POINT (-84.6425347 33.7146824)
4494,1550150206,3267 FOUNDERS WAY,6/20/18,2018,6,2018-6,311000,2005,3050,101.9672131,13097080602,South Douglas,POINT (-84.6424672 33.7112179)
4511,9241820020,1965 CHESTNUT LOG DR,12/9/22,2022,12,2022-12,150000,1973,1100,136.3636364,13097080602,South Douglas,POINT (-84.644663 33.7499959)
4540,1560150037,3641 KING DR,12/29/22,2022,12,2022-12,220000,1995,1224,179.7385621,13097080602,South Douglas,POINT (-84.6413522 33.7054892)
4597,1550150292,3210 BRANTINGHAM RD,12/16/22,2022,12,2022-12,515000,2007,3435,149.9272198,13097080602,South Douglas,POINT (-84.6432733 33.7142377)
4598,1550150343,9900 ASHTON OLD RD,12/16/22,2022,12,2022-12,489600,2021,2852,171.6690042,13097080602,South Douglas,POINT (-84.6397171 33.7164785)
4694,1570150070,3991 PINE HILL DR,11/28/22,2022,11,2022-11,87500,1952,1040,84.13461538,13097080602,South Douglas,POINT (-84.64452 33.6962416)
4697,1540150007,3205 ANCOATS ST,11/28/22,2022,11,2022-11,600000,2007,3447,174.0644038,13097080602,South Douglas,POINT (-84.6410047 33.7182977)
4698,10151820001,2580 MT VERNON RD,11/28/22,2022,11,2022-11,160000,1953,1040,153.8461538,13097080602,South Douglas,POINT (-84.6528372 33.7355495)
4738,1490150152,2434 MANAL WAY,11/16/22,2022,11,2022-11,427200,2004,2721,157.0011025,13097080602,South Douglas,POINT (-84.6540224 33.7143978)
4783,1550150273,3214 BLACKLEY OLD RD,3/30/18,2018,3,2018-3,317000,2017,3429,92.44677749,13097080602,South Douglas,POINT (-84.6414135 33.7145708)
4788,9231820029,2274 CHESTNUT LOG LOOP,3/7/18,2018,3,2018-3,110000,1974,1100,100.0,13097080602,South Douglas,POINT (-84.6496075 33.748814)
4796,1550150238,3240 BLACKLEY OLD RD,3/23/18,2018,3,2018-3,283000,2010,3047,92.87824089,13097080602,South Douglas,POINT (-84.6445404 33.7152505)
4799,9771820048,2335 LEE RD,4/10/18,2018,4,2018-4,132900,1963,1624,81.83497537,13097080602,South Douglas,POINT (-84.6661075 33.7411613)
4851,1550150372,3238 ANCOATS ST,3/27/18,2018,3,2018-3,308000,2006,2519,122.2707424,13097080602,South Douglas,POINT (-84.6404938 33.7164251)
4927,1550150018,9992 DEVONSHIRE ST,4/10/18,2018,4,2018-4,323000,2006,2915,110.806175,13097080602,South Douglas,POINT (-84.6466384 33.7117442)
4997,1500150028,2371 PATRIOT WAY,4/25/18,2018,4,2018-4,276000,1998,2309,119.532265,13097080602,South Douglas,POINT (-84.6523059 33.7196357)
5016,1550150224,3254 BLACKLEY OLD RD,4/20/18,2018,4,2018-4,419000,2006,3964,105.7013118,13097080602,South Douglas,POINT (-84.6443769 33.7138936)
5055,1560150061,3535 PALMER FALLS DRIVE,4/9/18,2018,4,2018-4,315000,1997,3388,92.97520661,13097080602,South Douglas,POINT (-84.645019 33.708401)
5082,1320150091,2740 LIBBY CT,3/30/18,2018,3,2018-3,177000,1997,1425,124.2105263,13097080602,South Douglas,POINT (-84.6599886 33.7317227)
5096,1550150065,9967 DEVONSHIRE ST,3/28/18,2018,3,2018-3,390000,2006,3937,99.06019812,13097080602,South Douglas,POINT (-84.6472176 33.7140383)
5116,1550150176,9918 E MANCUNIAN WAY,3/26/18,2018,3,2018-3,189000,2006,1578,119.7718631,13097080602,South Douglas,POINT (-84.6410229 33.7119137)
5150,1520150006,2535 ARLINGTON CT,3/16/18,2018,3,2018-3,187000,1997,1362,137.298091,13097080602,South Douglas,POINT (-84.653205 33.7343901)
5190,1550150122,9903 ASHFORD GREEN WAY,3/2/18,2018,3,2018-3,325000,2006,2782,116.8224299,13097080602,South Douglas,POINT (-84.6434579 33.7130042)
5206,1480150077,3525 W RIVER COMMONS,9/21/18,2018,9,2018-9,225000,1999,1518,148.2213439,13097080602,South Douglas,POINT (-84.6536137 33.7095903)
5259,1550150154,3126 CUNNINGHAM LN,9/14/18,2018,9,2018-9,250000,2006,1860,134.4086022,13097080602,South Douglas,POINT (-84.6422514 33.7124082)
5275,10081820029,8947 MEADOW DR,9/10/18,2018,9,2018-9,80000,1971,1432,55.86592179,13097080602,South Douglas,POINT (-84.6575777 33.7377133)
5279,1500150052,3125 THORNERIDGE TRL,9/19/18,2018,9,2018-9,239900,1998,2327,103.0941126,13097080602,South Douglas,POINT (-84.6565969 33.7199082)
5303,1560150089,3670 LINDSY BROOKE CT,9/4/18,2018,9,2018-9,335000,2015,4129,81.13344636,13097080602,South Douglas,POINT (-84.6473811 33.704901)
5324,1500150113,2240 WASHINGTON DR,9/10/18,2018,9,2018-9,225000,2000,2464,91.31493506,13097080602,South Douglas,POINT (-84.6477898 33.7202459)
5343,1500150148,3003 GREYMONT CLOISTER,10/11/18,2018,10,2018-10,257397,2003,3322,77.48254064,13097080602,South Douglas,POINT (-84.6516929 33.7181288)
5380,1320150092,2744 LIBBY CT,10/2/18,2018,10,2018-10,165000,1997,1429,115.4653604,13097080602,South Douglas,POINT (-84.6597843 33.7315398)
5411,1470150051,3807 CANNON DR,9/27/18,2018,9,2018-9,94000,1999,1404,66.95156695,13097080602,South Douglas,POINT (-84.6526751 33.7015649)
5412,1550150124,9989 ASHFORD GREEN WAY,9/27/18,2018,9,2018-9,290000,2006,2446,118.5609158,13097080602,South Douglas,POINT (-84.643305 33.7133198)
5418,1540150013,3193 ANCOATS ST,9/26/18,2018,9,2018-9,418000,2007,3836,108.9676747,13097080602,South Douglas,POINT (-84.6395945 33.717823)
5453,1550150027,3253 BAKEWELL ST,9/20/18,2018,9,2018-9,315000,2006,2971,106.0249074,13097080602,South Douglas,POINT (-84.6459272 33.7123467)
5481,9241820026,2017 CHESTNUT LOG DR,9/10/18,2018,9,2018-9,117300,1973,1560,75.19230769,13097080602,South Douglas,POINT (-84.6432733 33.7491087)
5508,1480150066,2370 RIVER PLACE XING,5/17/18,2018,5,2018-5,231900,1998,2217,104.6008119,13097080602,South Douglas,POINT (-84.6514885 33.7097162)
5538,1550150374,3234 ANCOATS ST,5/30/18,2018,5,2018-5,290000,2006,2385,121.5932914,13097080602,South Douglas,POINT (-84.6408196 33.7166095)
5580,1550150108,9921 W MANCUNIAN WAY,5/31/18,2018,5,2018-5,243000,2005,2590,93.82239382,13097080602,South Douglas,POINT (-84.6417759 33.7115656)
5621,1550150210,3259 FOUNDERS WAY,5/23/18,2018,5,2018-5,247000,2007,1964,125.7637475,13097080602,South Douglas,POINT (-84.6418906 33.7111746)
5644,1550150222,3227 BAKEWELL ST,6/15/18,2018,6,2018-6,362000,2007,3375,107.2592593,13097080602,South Douglas,POINT (-84.6434368 33.7138965)
5667,8871820007,8301 MT VERNON RD,6/8/18,2018,6,2018-6,125000,1899,1596,78.32080201,13097080602,South Douglas,POINT (-84.6416792 33.7527828)
5693,1550150056,9948 BARNSBURY RD,5/31/18,2018,5,2018-5,227750,2005,2268,100.4188713,13097080602,South Douglas,POINT (-84.6449392 33.7120177)
5698,1550150091,9932 BARNSBURY RD,5/31/18,2018,5,2018-5,255000,2006,1835,138.9645777,13097080602,South Douglas,POINT (-84.6456325 33.7134211)
5711,1320150051,2837 MT VERNON RD,5/30/18,2018,5,2018-5,120000,1980,1133,105.913504,13097080602,South Douglas,POINT (-84.6602134 33.7281843)
5736,1570150162,3958 HWY 166 - FAIRBURN RD,5/25/18,2018,5,2018-5,115000,1995,1248,92.1474359,13097080602,South Douglas,POINT (-84.6462062 33.6969493)
5777,9241820036,2087 CHESTNUT WAY,5/17/18,2018,5,2018-5,87500,1973,1100,79.54545455,13097080602,South Douglas,POINT (-84.6439682 33.7472236)
5805,1550150185,3229 BAKEWELL ST,5/10/18,2018,5,2018-5,261000,2006,2484,105.0724638,13097080602,South Douglas,POINT (-84.6435489 33.7137628)
5820,1550150260,3219 BLACKLEY OLD RD,5/7/18,2018,5,2018-5,365000,2007,2903,125.7320014,13097080602,South Douglas,POINT (-84.641989 33.7150655)
5835,1560150116,3511 PROVIDENCE PL,5/3/18,2018,5,2018-5,407000,2012,4579,88.88403582,13097080602,South Douglas,POINT (-84.6462366 33.7079868)
5851,9601820039,2176 N MANOR DR,5/14/19,2019,5,2019-5,136000,1982,1264,107.5949367,13097080602,South Douglas,POINT (-84.6525102 33.7458522)
5879,1600150071,3956 KING DR,5/24/19,2019,5,2019-5,84000,1999,1872,44.87179487,13097080602,South Douglas,POINT (-84.635016 33.6968534)
5904,1550150139,3143 PRIMROSE ST,5/9/19,2019,5,2019-5,248000,2006,2079,119.2881193,13097080602,South Douglas,POINT (-84.6415549 33.712903)
5918,1550150531,9925 STRETFORD RD,5/31/19,2019,5,2019-5,288450,2018,2798,103.0914939,13097080602,South Douglas,POINT (-84.6398397 33.715047)
5925,1550150330,9922 ASHTON OLD RD,5/31/19,2019,5,2019-5,294000,2018,2685,109.4972067,13097080602,South Douglas,POINT (-84.6404529 33.7149429)
5948,1550150241,3248 BLACKLEY OLD RD,5/28/19,2019,5,2019-5,326552,2018,3183,102.5925228,13097080602,South Douglas,POINT (-84.644847 33.7145453)
5973,1550150243,3252 BLACKLEY OLD RD,5/23/19,2019,5,2019-5,328046,2018,3132,104.7401022,13097080602,South Douglas,POINT (-84.6445813 33.7140331)
6004,1550150242,3250 BLACKLEY OLD RD,5/16/19,2019,5,2019-5,333190,2018,3098,107.5500323,13097080602,South Douglas,POINT (-84.6447448 33.7143014)
